,accuracy,loss,val_accuracy,val_loss,learning_rate
69,0.7828571200370789,0.595115065574646,0.7986666560173035,0.580150842666626,1.5625000742147677e-05
70,0.7854285836219788,0.5926216244697571,0.8066666722297668,0.5698698163032532,1.5625000742147677e-05
71,0.7848571538925171,0.6187489032745361,0.7973333597183228,0.5639590620994568,1.5625000742147677e-05
72,0.7817142605781555,0.597838282585144,0.8066666722297668,0.5741193294525146,1.5625000742147677e-05
73,0.7940000295639038,0.5833981037139893,0.809333324432373,0.5730851292610168,1.5625000742147677e-05
74,0.7968571186065674,0.5815461277961731,0.8053333163261414,0.5753792524337769,1.5625000742147677e-05
75,0.7842857241630554,0.5853672027587891,0.8040000200271606,0.5714655518531799,1.5625000742147677e-05
76,0.7822856903076172,0.5877752304077148,0.7960000038146973,0.5981982946395874,1.5625000742147677e-05
77,0.7894285917282104,0.5714067220687866,0.809333324432373,0.5641964673995972,7.812500371073838e-06
78,0.7837142944335938,0.5886349678039551,0.8066666722297668,0.5771175622940063,7.812500371073838e-06
79,0.7922857403755188,0.5723956227302551,0.8066666722297668,0.564484715461731,7.812500371073838e-06
80,0.7888571619987488,0.5844438076019287,0.8053333163261414,0.5696061849594116,7.812500371073838e-06
81,0.7902857065200806,0.5861034989356995,0.8040000200271606,0.5582308769226074,7.812500371073838e-06
82,0.7799999713897705,0.5877271890640259,0.8080000281333923,0.5677851438522339,7.812500371073838e-06
83,0.7817142605781555,0.6016075015068054,0.809333324432373,0.5624323487281799,7.812500371073838e-06
84,0.7851428389549255,0.5865347385406494,0.8119999766349792,0.5589560270309448,7.812500371073838e-06
85,0.7837142944335938,0.5876969695091248,0.8080000281333923,0.554736316204071,7.812500371073838e-06
86,0.7891428470611572,0.5916085839271545,0.8066666722297668,0.5713868141174316,7.812500371073838e-06
87,0.7997142672538757,0.573980450630188,0.8080000281333923,0.5700055956840515,7.812500371073838e-06
88,0.7937142848968506,0.5774573087692261,0.8053333163261414,0.5682455897331238,7.812500371073838e-06
89,0.7862856984138489,0.5789510607719421,0.8066666722297668,0.5651849508285522,7.812500371073838e-06
90,0.7919999957084656,0.5864617824554443,0.8013333082199097,0.5759919285774231,7.812500371073838e-06
91,0.7940000295639038,0.5792799592018127,0.8106666803359985,0.5570287108421326,3.906250185536919e-06
92,0.7888571619987488,0.5904607772827148,0.8053333163261414,0.5582706928253174,3.906250185536919e-06
93,0.7882857322692871,0.5813995003700256,0.8119999766349792,0.5548673272132874,3.906250185536919e-06
94,0.7888571619987488,0.5885971188545227,0.8119999766349792,0.5572769045829773,3.906250185536919e-06
95,0.7799999713897705,0.5895962119102478,0.8146666884422302,0.5563063025474548,3.906250185536919e-06
96,0.7874285578727722,0.5794123411178589,0.8119999766349792,0.5536382794380188,1.9531250927684596e-06
97,0.798285722732544,0.5725730061531067,0.8119999766349792,0.5558763146400452,1.9531250927684596e-06
98,0.7857142686843872,0.5810531973838806,0.8106666803359985,0.5535513758659363,1.9531250927684596e-06
99,0.7902857065200806,0.5689104795455933,0.8119999766349792,0.5537188053131104,1.9531250927684596e-06
